20181200|CD-INV-1812                             |     M0002|9999   |9|01|20111259                |                |03/12/2018|09|                0001|1336                |01|DRIFTERRODR32H28R28L=2475MM(P)                                                  |NIU|1|                 0.00|                 0.00|                   0.00|           5.00000000|         462.00000000|                2310.00|          15.00000000|         462.00000000|                6930.00|1|                                                                                                                                                                                                        
20181200|CD-INV-1812                             |     M0002|9999   |9|01|20111279                |                |03/12/2018|09|                0001|1333                |01|36MMTAPEREDBUTTONBIT11DEG(P)                                                    |NIU|1|                 0.00|                 0.00|                   0.00|         300.00000000|          42.88168600|               12864.51|        2923.00000000|          42.88168600|              125343.17|1|                                                                                                                                                                                                        
20181200|CD-INV-1812                             |     M0002|9999   |9|01|20111280                |                |03/12/2018|09|                0001|1333                |01|38MMTAPEREDBUTTONBIT11DEG(P)                                                    |NIU|1|                 0.00|                 0.00|                   0.00|          30.00000000|          54.45596300|                1633.68|         126.00000000|          54.45596300|                6861.45|1|                                                                                                                                                                                                        
20181200|CD-INV-1812                             |     M0002|9999   |9|01|20111446                |                |03/12/2018|09|                0001|1335                |01|ShankHLX5/T38/D45mm/L500mm(P)                                                   |NIU|1|                 0.00|                 0.00|                   0.00|           2.00000000|         418.92966900|                 837.86|           3.00000000|         418.92966900|                1256.79|1|                                                                                                                                                                                                        
20181200|CD-INV-1812                             |     M0002|9999   |9|01|20111442                |                |03/12/2018|09|                0001|1335                |01|MFRODT38H35R32L=3700MM(P)                                                       |NIU|1|                 0.00|                 0.00|                   0.00|           2.00000000|         767.47260300|                1534.95|          14.00000000|         767.47260300|               10744.62|1|                                                                                                                                                                                                        
20181200|E-12-28                                 |     M0002|9999   |9|01|20111339                |                |04/12/2018|50|                 235|735829              |18|RETRACBITT4576MM-3''(P)                                                         |NIU|1|          15.00000000|         409.03301200|                6135.50|                 0.00|                 0.00|                   0.00|          15.00000000|         409.03301200|                6135.50|1|                                                                                                                                                                                                        
20181200|CD-INV-1812                             |     M0002|9999   |9|01|20111280                |                |06/12/2018|09|                0001|1338                |99|38MMTAPEREDBUTTONBIT11DEG(P)                                                    |NIU|1|                 0.00|                 0.00|                   0.00|           4.00000000|          54.45596300|                 217.82|         122.00000000|          54.45596300|                6643.63|1|                                                                                                                                                                                                        
20181200|CD-INV-1812                             |     M0002|9999   |9|01|20111339                |                |06/12/2018|09|                0001|1337                |01|RETRACBITT4576MM-3''(P)                                                         |NIU|1|                 0.00|                 0.00|                   0.00|          15.00000000|         409.03301200|                6135.50|                 0.00|                 0.00|                   0.00|1|                                                                                                                                                                                                        
20181200|E-12-35                                 |     M0002|9999   |9|01|20111337                |                |07/12/2018|50|                 118|489968              |18|RETRACBITT4589MM-3_5"(P)                                                        |NIU|1|          15.00000000|         229.90800000|                3448.62|                 0.00|         232.66349700|                   0.00|          16.00000000|         230.08021900|                3681.28|1|                                                                                                                                                                                                        
20181200|C-12-32                                 |     M0003|9999   |9|01|20111335                |                |07/12/2018|01|                F072|542860              |02|MFRODT45R46L=3660MM-12''?(P)                                                    |NIU|1|                 0.00|                 0.00|                  11.78|                 0.00|        1309.33791600|                   0.00|           6.00000000|        1311.30077100|                7867.80|1|                                                                                                                                                                                                        
