20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111166                |                |01/12/2017|09|                0001|1141                |99|TOPSUBQL60                                                                      |NIU|1|           1.00000000|         379.99216400|                 379.99|                 0.00|                 0.00|                   0.00|           3.00000000|         379.99216400|                1139.98|1|                                                                                                                                                                                                        
20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111167                |                |01/12/2017|09|                0001|1141                |99|PISTONQL60                                                                      |NIU|1|           1.00000000|        1164.69133800|                1164.69|                 0.00|                 0.00|                   0.00|           7.00000000|        1164.69133800|                8152.84|1|                                                                                                                                                                                                        
20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111168                |                |01/12/2017|09|                0001|1141                |99|EXTERNALCYLINDERQL60                                                            |NIU|1|           1.00000000|        1307.30636700|                1307.31|                 0.00|                 0.00|                   0.00|           2.00000000|        1307.30636700|                2614.61|1|                                                                                                                                                                                                        
20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111168                |                |01/12/2017|09|                0001|1142                |01|EXTERNALCYLINDERQL60                                                            |NIU|1|                 0.00|                 0.00|                   0.00|           2.00000000|        1307.30636700|                2614.61|                 0.00|                 0.00|                   0.00|1|                                                                                                                                                                                                        
20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111170                |                |01/12/2017|09|                0001|1141                |99|QL60STOPRING                                                                    |NIU|1|           1.00000000|          51.41495600|                  51.41|                 0.00|                 0.00|                   0.00|           6.00000000|          51.41495600|                 308.49|1|                                                                                                                                                                                                        
20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111170                |                |01/12/2017|09|                0001|1142                |01|QL60STOPRING                                                                    |NIU|1|                 0.00|                 0.00|                   0.00|           1.00000000|          51.41495600|                  51.41|           5.00000000|          51.41495600|                 257.07|1|                                                                                                                                                                                                        
20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111173                |                |01/12/2017|09|                0001|1141                |99|DRIVESUBQL60                                                                    |NIU|1|           1.00000000|         267.59106900|                 267.59|                 0.00|                 0.00|                   0.00|           6.00000000|         267.59106900|                1605.55|1|                                                                                                                                                                                                        
20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111173                |                |01/12/2017|09|                0001|1142                |01|DRIVESUBQL60                                                                    |NIU|1|                 0.00|                 0.00|                   0.00|           1.00000000|         267.59106900|                 267.59|           5.00000000|         267.59106900|                1337.96|1|                                                                                                                                                                                                        
20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111296                |                |01/12/2017|09|                0001|1141                |99|QL60SPRING                                                                      |NIU|1|           1.00000000|           3.34740400|                   3.35|                 0.00|                 0.00|                   0.00|           4.00000000|           3.34740400|                  13.39|1|                                                                                                                                                                                                        
20171200|D-12-201                                |     M0002|9999   |9|01|20111305                |                |01/12/2017|50|                 118|480419              |18|BROCAQL60-63/4"MOD_FULLDESIGN-CONVEX                                            |NIU|1|          64.00000000|        1125.47671900|               72030.51|                 0.00|                 0.00|                   0.00|          64.00000000|        1125.47671900|               72030.51|1|                                                                                                                                                                                                        
20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111294                |                |01/12/2017|09|                0001|1141                |99|QL60CompressionBuffer                                                           |NIU|1|           1.00000000|           3.33135100|                   3.33|                 0.00|                 0.00|                   0.00|           5.00000000|           3.33135100|                  16.66|1|                                                                                                                                                                                                        
20171200|CD-INV-1712                             |     M0002|9999   |9|01|20111294                |                |01/12/2017|09|                0001|1142                |01|QL60CompressionBuffer                                                           |NIU|1|                 0.00|                 0.00|                   0.00|           1.00000000|           3.33135100|                   3.33|           4.00000000|           3.33135100|                  13.33|1|                                                                                                                                                                                                        
