20190800|C-8-15                                  |     M0003|9999   |9|01|20111105                |                |18/07/2019|01|                F072|814561              |02|HAMMERQL50DTH-HEAVYDUTY/350PSIMOD_STANDARD                                      |NIU|1|                 0.00|                 0.00|                 168.19|                 0.00|        2964.90135200|                   0.00|          24.00000000|        2971.90936100|               71325.82|1|                                                                                                                                                                                                        
20190800|C-8-15                                  |     M0003|9999   |9|01|20111107                |                |18/07/2019|01|                F072|814561              |02|DRIVESUBQL50                                                                    |NIU|1|                 0.00|                 0.00|                   1.09|                 0.00|         231.43615300|                   0.00|          17.00000000|         231.50017100|                3935.50|1|                                                                                                                                                                                                        
20190800|C-8-16                                  |     M0003|9999   |9|01|20111105                |                |05/08/2019|01|                F001|172                 |02|HAMMERQL50DTH-HEAVYDUTY/350PSIMOD_STANDARD                                      |NIU|1|                 0.00|                 0.00|                 743.69|                 0.00|        2903.20886400|                   0.00|          24.00000000|        2934.19586800|               70420.70|1|                                                                                                                                                                                                        
20190800|C-8-17                                  |     M0003|9999   |9|01|20111105                |                |05/08/2019|01|                F001|173                 |02|HAMMERQL50DTH-HEAVYDUTY/350PSIMOD_STANDARD                                      |NIU|1|                 0.00|                 0.00|                 132.98|                 0.00|        2934.19586800|                   0.00|          24.00000000|        2939.73668300|               70553.68|1|                                                                                                                                                                                                        
20190800|CD-INV-1908                             |     M0002|9999   |9|01|20111136                |                |05/08/2019|09|                0001|1461                |01|Retenedor(K80,K90,K100)BH220-9090                                               |NIU|1|                 0.00|                 0.00|                   0.00|          32.00000000|           7.43000000|                 237.76|          24.00000000|           7.43000000|                 178.32|1|                                                                                                                                                                                                        
20190800|C-8-16                                  |     M0003|9999   |9|01|20111107                |                |05/08/2019|01|                F001|172                 |02|DRIVESUBQL50                                                                    |NIU|1|                 0.00|                 0.00|                   4.81|                 0.00|         230.87259500|                   0.00|          17.00000000|         231.15566000|                3929.65|1|                                                                                                                                                                                                        
20190800|CD-INV-1908                             |     M0002|9999   |9|01|20111355                |                |05/08/2019|09|                0001|1460                |01|DRIVESUBQL40                                                                    |NIU|1|                 0.00|                 0.00|                   0.00|           8.00000000|         178.23851200|                1425.91|           1.00000000|         178.23851200|                 178.24|1|                                                                                                                                                                                                        
20190800|C-8-17                                  |     M0003|9999   |9|01|20111107                |                |05/08/2019|01|                F001|173                 |02|DRIVESUBQL50                                                                    |NIU|1|                 0.00|                 0.00|                   0.86|                 0.00|         231.15566000|                   0.00|          17.00000000|         231.20627500|                3930.51|1|                                                                                                                                                                                                        
20190800|CD-INV-1908                             |     M0002|9999   |9|01|20111457                |                |05/08/2019|09|                0001|1462                |01|ShankDX700/800T45/L=600mm/D=52mm(P)                                             |NIU|1|                 0.00|                 0.00|                   0.00|           5.00000000|         742.53662800|                3712.68|           7.00000000|         742.53662800|                5197.76|1|                                                                                                                                                                                                        
20190800|E-8-18                                  |     M0002|9999   |9|01|20111107                |                |08/08/2019|50|                 118|324256              |18|DRIVESUBQL50                                                                    |NIU|1|           2.00000000|         223.21200000|                 446.42|                 0.00|         231.59885700|                   0.00|          17.00000000|         230.61216800|                3920.41|1|                                                                                                                                                                                                        
